200 800
0 1 208 208
1 2 336 360
2 3 0 0
3 4 151 151
4 5 17 73
5 6 18 46
6 7 36 93
7 8 116 173
8 9 186 198
9 10 228 269
10 11 66 210
11 12 180 343
12 13 45 102
13 14 101 439
14 15 7 13
15 16 307 335
16 17 96 209
17 18 120 279
18 19 66 70
19 20 77 99
20 21 287 401
21 22 390 485
22 23 14 157
23 24 179 346
24 25 380 439
25 26 372 448
26 27 35 42
27 28 5 19
28 29 5 85
29 30 295 439
30 31 29 49
31 32 141 210
32 33 197 479
33 34 52 267
34 35 100 346
35 36 22 158
36 37 269 343
37 38 172 418
38 39 0 9
39 40 234 375
40 41 327 495
41 42 111 374
42 43 62 140
43 44 87 395
44 45 3 51
45 46 105 224
46 47 43 455
47 48 133 147
48 49 17 144
49 50 34 65
50 51 0 9
51 52 312 340
52 53 97 106
53 54 40 133
54 55 144 246
55 56 15 26
56 57 176 287
57 58 70 73
58 59 77 295
59 60 81 350
60 61 27 51
61 62 197 207
62 63 171 347
63 64 112 207
64 65 19 25
65 66 12 268
66 67 46 332
67 68 204 257
68 69 14 473
69 70 259 293
70 71 244 452
71 72 30 68
72 73 62 69
73 74 152 404
74 75 107 199
75 76 54 82
76 77 167 464
77 78 99 174
78 79 240 376
79 80 45 363
80 81 305 442
81 82 202 312
82 83 133 376
83 84 133 174
84 85 48 135
85 86 338 448
86 87 189 214
87 88 5 483
88 89 165 332
89 90 23 311
90 91 45 57
91 92 30 475
92 93 80 225
93 94 273 289
94 95 77 204
95 96 90 118
96 97 349 452
97 98 86 287
98 99 1 1
99 100 47 309
100 101 94 163
101 102 2 264
102 103 314 443
103 104 84 178
104 105 348 455
105 106 146 312
106 107 2 7
107 108 387 465
108 109 191 346
109 110 35 499
110 111 41 86
111 112 51 68
112 113 89 467
113 114 162 349
114 115 7 33
115 116 192 378
116 117 78 377
117 118 22 462
118 119 185 356
119 120 10 62
120 121 3 9
121 122 1 13
122 123 7 14
123 124 12 123
124 125 124 430
125 126 62 269
126 127 268 276
127 128 117 421
128 129 14 62
129 130 12 139
130 131 167 293
131 132 203 485
132 133 103 281
133 134 8 9
134 135 116 401
135 136 83 116
136 137 248 404
137 138 83 194
138 139 325 432
139 140 160 374
140 141 119 278
141 142 24 68
142 143 4 30
143 144 57 60
144 145 21 22
145 146 42 53
146 147 70 113
147 148 12 357
148 149 183 280
149 150 0 6
150 151 10 36
151 152 174 484
152 153 78 284
153 154 7 101
154 155 19 126
155 156 60 372
156 157 91 97
157 158 108 291
158 159 24 485
159 160 314 424
160 161 36 120
161 162 50 247
162 163 305 310
163 164 371 415
164 165 59 78
165 166 6 9
166 167 1 35
167 168 198 243
168 169 231 303
169 170 129 284
170 171 84 158
171 172 54 495
172 173 42 290
173 174 97 190
174 175 59 276
175 176 342 373
176 177 155 335
177 178 17 132
178 179 25 33
179 180 39 185
180 181 23 315
181 182 10 105
182 183 61 377
183 184 12 33
184 185 12 130
185 186 57 403
186 187 90 96
187 188 185 320
188 189 220 262
189 190 289 463
190 191 42 131
191 192 24 33
192 193 192 368
193 194 285 386
194 195 75 454
195 196 320 466
196 197 2 6
197 198 85 117
198 199 234 309
199 0 189 475
19 142 441 476
1 49 56 278
196 158 3 458
78 49 298 321
129 162 57 195
1 65 40 243
194 196 7 302
24 77 124 275
50 146 375 464
43 14 169 460
40 163 120 197
144 7 16 482
85 146 31 87
52 12 5 63
36 2 47 67
75 90 3 253
171 95 5 10
115 148 456 474
79 159 138 414
58 157 3 7
29 128 9 88
82 171 84 166
168 196 58 65
80 133 216 405
160 117 48 172
185 6 167 470
40 106 261 291
170 164 106 440
174 160 10 423
160 164 438 453
71 133 99 230
59 133 94 273
102 191 231 400
172 85 18 143
167 15 233 245
154 139 94 300
86 157 7 7
197 9 65 297
96 159 54 217
124 152 349 404
25 92 37 157
94 182 365 447
90 184 157 289
17 23 17 92
113 153 232 394
69 136 14 306
24 146 0 27
191 10 10 210
160 36 136 340
85 30 265 460
140 83 0 0
147 161 385 489
181 104 48 188
106 147 40 487
71 32 47 302
129 30 87 415
181 9 120 287
179 69 109 314
186 121 100 143
111 120 205 294
11 13 28 375
18 101 15 430
24 127 299 378
187 6 315 349
32 15 2 433
64 39 42 161
159 68 157 336
37 60 81 225
173 46 46 191
86 94 4 205
10 194 107 201
109 174 20 159
40 187 175 311
124 125 36 215
170 44 205 487
7 125 232 339
158 185 27 99
150 143 2 213
150 133 38 172
96 41 12 399
102 191 412 440
69 104 354 452
116 6 172 332
26 43 2 135
136 97 37 126
134 9 231 428
25 79 227 264
184 52 74 401
76 79 23 286
169 41 16 367
194 51 115 260
188 108 7 386
156 24 19 284
167 117 189 233
56 182 109 171
16 184 27 34
35 131 134 189
183 32 9 39
34 108 21 492
38 117 25 90
93 100 352 406
55 196 32 438
71 129 227 344
35 150 53 285
71 185 42 80
37 56 211 233
100 43 82 172
25 56 95 112
98 65 249 296
17 15 21 156
118 15 248 459
2 39 212 455
78 163 28 128
188 191 24 55
179 105 46 96
22 150 83 250
20 173 3 365
147 114 53 104
19 4 84 124
17 82 23 426
21 151 32 208
93 62 186 308
148 141 37 117
172 39 46 51
81 150 204 258
43 76 52 239
194 16 15 76
161 12 212 311
26 21 42 272
62 21 167 327
20 145 72 72
60 28 54 376
83 108 5 111
84 185 234 260
175 136 281 393
22 190 3 11
119 86 64 162
154 66 35 437
133 80 149 423
190 0 0 269
107 35 271 434
59 52 95 475
100 133 259 414
100 130 137 427
134 187 2 49
90 132 236 326
157 100 268 352
102 28 124 305
67 174 282 400
102 160 10 17
29 146 374 385
160 178 111 366
43 117 41 130
132 169 29 128
131 94 213 316
67 171 134 172
43 186 205 399
8 28 137 223
64 160 17 392
110 26 221 496
120 75 146 150
106 108 25 71
0 137 250 451
171 81 111 271
175 120 472 488
81 118 64 318
4 152 494 497
113 49 180 273
17 86 213 263
34 184 31 67
80 163 158 178
109 59 7 13
38 9 46 80
38 35 343 373
8 36 5 15
142 191 133 183
156 166 348 432
28 186 167 347
2 106 169 346
21 148 79 94
152 117 123 221
37 18 78 291
55 17 241 495
148 79 28 102
133 61 28 124
196 147 85 131
167 83 346 375
126 28 45 228
177 173 25 28
74 10 118 254
160 93 77 106
3 91 121 400
192 27 72 148
14 182 2 13
67 77 26 297
100 6 70 422
61 103 96 190
50 122 296 375
11 125 232 256
