400 3200
0 1 80 181
1 2 40 55
2 3 5 18
3 4 58 173
4 5 31 64
5 6 13 46
6 7 17 40
7 8 63 133
8 9 76 173
9 10 64 108
10 11 17 24
11 12 119 146
12 13 21 52
13 14 106 109
14 15 6 49
15 16 60 86
16 17 20 32
17 18 85 112
18 19 21 110
19 20 20 72
20 21 77 91
21 22 171 176
22 23 14 16
23 24 113 137
24 25 27 31
25 26 145 159
26 27 16 111
27 28 15 59
28 29 14 17
29 30 44 48
30 31 7 36
31 32 32 60
32 33 19 19
33 34 33 38
34 35 90 101
35 36 43 54
36 37 69 93
37 38 31 33
38 39 4 6
39 40 17 21
40 41 162 163
41 42 104 114
42 43 44 86
43 44 99 104
44 45 0 0
45 46 7 11
46 47 167 168
47 48 26 77
48 49 23 29
49 50 20 70
50 51 12 25
51 52 10 16
52 53 27 104
53 54 52 88
54 55 57 89
55 56 2 15
56 57 89 127
57 58 20 109
58 59 32 38
59 60 62 68
60 61 6 27
61 62 53 117
62 63 109 131
63 64 11 20
64 65 9 78
65 66 68 70
66 67 97 103
67 68 72 122
68 69 91 91
69 70 86 137
70 71 98 104
71 72 10 32
72 73 16 86
73 74 137 149
74 75 66 113
75 76 1 7
76 77 160 164
77 78 62 120
78 79 125 150
79 80 97 101
80 81 86 94
81 82 25 35
82 83 28 31
83 84 22 50
84 85 50 91
85 86 22 25
86 87 19 40
87 88 150 150
88 89 124 153
89 90 65 67
90 91 17 91
91 92 134 134
92 93 33 46
93 94 74 122
94 95 42 63
95 96 46 141
96 97 68 74
97 98 87 105
98 99 8 133
99 100 15 16
100 101 5 11
101 102 80 80
102 103 156 170
103 104 57 99
104 105 88 95
105 106 64 81
106 107 11 57
107 108 170 181
108 109 123 152
109 110 144 144
110 111 13 37
111 112 28 122
112 113 163 165
113 114 113 135
114 115 7 21
115 116 118 136
116 117 67 71
117 118 97 97
118 119 120 144
119 120 10 19
120 121 4 25
121 122 10 23
122 123 0 5
123 124 9 11
124 125 12 12
125 126 9 11
126 127 81 140
127 128 85 89
128 129 16 34
129 130 6 7
130 131 44 61
131 132 7 7
132 133 21 27
133 134 12 145
134 135 108 115
135 136 32 95
136 137 147 168
137 138 76 122
138 139 100 112
139 140 76 87
140 141 37 49
141 142 8 22
142 143 11 26
143 144 19 114
144 145 7 74
145 146 12 70
146 147 33 93
147 148 28 28
148 149 67 99
149 150 6 18
150 151 13 43
151 152 50 51
152 153 96 114
153 154 6 7
154 155 28 38
155 156 44 46
156 157 16 70
157 158 21 27
158 159 50 50
159 160 133 150
160 161 16 29
161 162 97 116
162 163 1 2
163 164 48 57
164 165 1 10
165 166 2 28
166 167 11 14
167 168 10 19
168 169 64 94
169 170 68 89
170 171 50 99
171 172 9 9
172 173 8 9
173 174 6 11
174 175 44 51
175 176 65 85
176 177 105 127
177 178 23 30
178 179 16 115
179 180 32 42
180 181 54 56
181 182 5 6
182 183 81 85
183 184 13 50
184 185 37 45
185 186 113 116
186 187 9 38
187 188 117 153
188 189 36 62
189 190 18 19
190 191 57 100
191 192 5 41
192 193 64 76
193 194 101 123
194 195 33 33
195 196 28 30
196 197 10 71
197 198 49 147
198 199 15 23
199 200 78 79
200 201 5 6
201 202 75 86
202 203 7 7
203 204 35 53
204 205 47 66
205 206 16 19
206 207 71 72
207 208 22 30
208 209 143 152
209 210 59 61
210 211 28 52
211 212 13 13
212 213 2 6
213 214 6 8
214 215 4 20
215 216 82 82
216 217 3 25
217 218 57 61
218 219 41 44
219 220 0 6
220 221 2 3
221 222 44 83
222 223 27 143
223 224 48 54
224 225 50 73
225 226 95 97
226 227 105 168
227 228 131 135
228 229 51 51
229 230 80 88
230 231 54 79
231 232 35 45
232 233 64 73
233 234 34 43
234 235 4 10
235 236 10 12
236 237 6 97
237 238 77 87
238 239 58 75
239 240 147 177
240 241 40 58
241 242 162 178
242 243 103 141
243 244 26 44
244 245 111 128
245 246 40 41
246 247 16 18
247 248 34 36
248 249 27 32
249 250 104 109
250 251 4 72
251 252 160 163
252 253 26 36
253 254 56 56
254 255 67 73
255 256 59 61
256 257 38 49
257 258 115 137
258 259 31 79
259 260 72 106
260 261 55 56
261 262 92 92
262 263 38 48
263 264 39 55
264 265 33 33
265 266 32 48
266 267 129 157
267 268 48 67
268 269 3 4
269 270 27 27
270 271 36 63
271 272 20 25
272 273 78 103
273 274 71 85
274 275 15 15
275 276 68 89
276 277 14 26
277 278 32 32
278 279 58 79
279 280 21 21
280 281 85 97
281 282 47 51
282 283 20 26
283 284 15 15
284 285 7 13
285 286 79 86
286 287 93 160
287 288 51 53
288 289 9 9
289 290 81 82
290 291 32 44
291 292 113 113
292 293 99 103
293 294 86 159
294 295 11 25
295 296 7 51
296 297 39 79
297 298 18 48
298 299 132 132
299 300 12 25
300 301 115 138
301 302 42 42
302 303 134 172
303 304 21 24
304 305 37 113
305 306 28 56
306 307 69 123
307 308 6 24
308 309 100 154
309 310 59 74
310 311 86 90
311 312 14 15
312 313 53 81
313 314 28 97
314 315 1 5
315 316 86 112
316 317 103 103
317 318 1 5
318 319 22 60
319 320 164 165
320 321 27 32
321 322 42 57
322 323 49 92
323 324 0 2
324 325 31 53
325 326 96 116
326 327 0 1
327 328 59 83
328 329 20 22
329 330 97 122
330 331 36 190
331 332 84 88
332 333 23 26
333 334 70 124
334 335 54 65
335 336 8 41
336 337 3 6
337 338 65 65
338 339 26 28
339 340 75 75
340 341 89 98
341 342 73 74
342 343 82 93
343 344 157 165
344 345 14 18
345 346 60 82
346 347 75 98
347 348 20 25
348 349 69 81
349 350 0 11
350 351 125 159
351 352 106 117
352 353 55 96
353 354 37 57
354 355 100 136
355 356 6 16
356 357 75 85
357 358 83 140
358 359 137 138
359 360 181 182
360 361 61 180
361 362 1 3
362 363 47 50
363 364 29 38
364 365 141 145
365 366 28 31
366 367 91 92
367 368 68 102
368 369 7 13
369 370 18 58
370 371 59 143
371 372 0 3
372 373 21 72
373 374 21 29
374 375 10 49
375 376 34 73
376 377 122 138
377 378 68 82
378 379 6 8
379 380 11 46
380 381 22 36
381 382 2 2
382 383 38 38
383 384 12 23
384 385 34 53
385 386 28 72
386 387 136 176
387 388 47 57
388 389 8 70
389 390 99 140
390 391 15 49
391 392 117 125
392 393 23 47
393 394 4 15
394 395 63 66
395 396 100 103
396 397 66 114
397 398 50 64
398 399 31 56
399 0 48 56
198 274 37 39
89 207 148 157
298 397 11 80
86 109 133 140
378 360 10 14
197 102 95 95
39 196 17 42
391 7 13 35
321 270 17 71
93 239 87 124
302 272 10 62
3 187 26 26
291 234 94 102
85 197 120 143
12 73 19 24
3 71 49 125
141 148 69 72
267 61 33 68
147 386 59 67
249 101 62 62
7 255 0 5
274 325 22 122
385 54 12 128
13 107 0 4
120 146 21 34
347 310 21 62
185 242 6 91
295 21 109 143
295 48 15 23
228 317 42 54
62 140 42 88
193 277 10 18
52 96 46 77
318 91 45 49
118 165 69 86
389 108 15 32
256 221 170 187
343 140 10 83
191 9 120 121
84 112 29 133
129 159 26 37
204 232 10 117
56 220 33 35
249 124 7 47
356 19 145 151
308 203 152 167
313 72 38 43
294 129 67 72
100 233 29 39
324 265 7 27
199 20 18 72
273 263 2 4
1 223 156 165
134 389 15 16
77 236 121 156
155 19 136 148
129 0 113 124
317 261 55 98
149 14 1 6
344 351 30 86
198 114 11 68
380 222 126 151
52 90 22 104
308 61 27 71
335 265 156 175
284 53 59 91
275 371 177 181
195 135 16 48
356 379 5 8
171 201 50 124
397 8 90 91
100 154 45 110
352 309 82 86
60 263 50 60
117 315 97 102
242 87 6 30
125 328 68 81
31 229 111 120
267 12 1 4
213 52 79 99
94 320 53 140
154 212 26 31
273 355 100 138
375 258 32 36
183 202 50 99
9 375 34 44
206 272 39 66
21 253 1 26
172 147 88 100
289 194 12 33
98 339 93 160
48 272 44 46
279 314 48 57
87 15 24 83
