100 200
0 1 26 49
1 2 58 73
2 3 0 0
3 4 21 45
4 5 17 25
5 6 34 64
6 7 23 38
7 8 11 19
8 9 73 131
9 10 61 90
10 11 8 11
11 12 34 40
12 13 40 67
13 14 13 13
14 15 42 106
15 16 118 154
16 17 62 85
17 18 100 122
18 19 11 35
19 20 8 20
20 21 118 134
21 22 128 132
22 23 42 46
23 24 2 3
24 25 47 52
25 26 114 123
26 27 46 135
27 28 12 21
28 29 35 38
29 30 132 142
30 31 45 103
31 32 45 69
32 33 62 63
33 34 91 101
34 35 115 125
35 36 46 53
36 37 25 32
37 38 125 132
38 39 19 20
39 40 82 94
40 41 72 73
41 42 59 63
42 43 17 27
43 44 104 108
44 45 30 34
45 46 42 57
46 47 75 75
47 48 69 142
48 49 16 18
49 50 46 93
50 51 6 7
51 52 103 135
52 53 44 104
53 54 66 91
54 55 36 50
55 56 11 29
56 57 31 41
57 58 21 60
58 59 11 12
59 60 39 42
60 61 34 74
61 62 59 104
62 63 64 74
63 64 16 24
64 65 17 52
65 66 12 12
66 67 103 108
67 68 73 107
68 69 112 112
69 70 71 101
70 71 3 4
71 72 4 8
72 73 54 144
73 74 58 62
74 75 34 50
75 76 36 77
76 77 137 140
77 78 6 10
78 79 75 87
79 80 115 119
80 81 84 90
81 82 14 19
82 83 103 111
83 84 48 84
84 85 20 29
85 86 68 73
86 87 21 37
87 88 98 98
88 89 97 113
89 90 16 16
90 91 27 72
91 92 99 99
92 93 70 88
93 94 77 112
94 95 45 59
95 96 50 104
96 97 85 91
97 98 33 38
98 99 19 66
99 0 100 106
79 4 70 113
84 68 52 52
19 18 44 48
84 12 18 26
80 94 80 86
57 72 42 50
63 50 36 65
38 75 135 142
12 7 94 111
90 75 81 81
51 94 57 103
90 74 18 44
79 90 128 129
34 79 57 65
53 85 15 24
29 69 7 8
18 6 12 12
73 52 76 76
10 36 5 6
18 91 37 50
61 93 40 85
59 51 14 18
23 58 27 65
41 44 47 53
18 59 76 78
59 26 90 101
14 49 33 50
37 17 38 39
80 29 53 77
0 28 4 4
21 51 12 15
53 58 118 119
4 6 8 10
40 43 32 111
40 75 57 60
43 11 37 75
60 64 100 111
19 92 30 41
8 98 40 44
44 67 24 27
15 78 102 124
12 41 1 2
67 3 13 18
57 16 31 93
20 80 14 52
34 6 3 10
20 13 54 102
25 31 32 32
5 62 88 118
30 68 21 29
90 77 14 25
44 58 51 52
41 56 5 6
7 52 42 46
64 93 42 50
93 89 81 84
72 32 55 136
38 20 64 75
41 84 53 53
29 56 52 58
33 93 35 49
61 37 55 62
25 28 23 33
47 97 74 84
3 32 25 62
30 62 33 98
7 51 14 15
36 80 13 21
49 26 18 24
26 13 51 63
87 32 6 10
55 29 120 120
86 90 18 19
32 48 65 95
69 29 78 87
24 98 24 31
94 29 115 133
13 84 64 74
48 7 45 129
95 4 73 87
72 3 47 48
98 31 22 25
94 0 40 41
98 2 22 42
17 74 70 78
57 46 92 94
34 59 2 9
37 15 81 100
53 39 53 79
94 54 71 74
53 16 31 44
8 82 35 98
96 65 104 118
8 47 122 141
89 94 143 144
3 26 41 43
74 21 19 44
61 6 36 75
78 2 65 86
14 68 71 72
